,National,Local,Longmont
326511,32875.0,,
326516,35426.0,,
326518,23287.0,,
326519,26329.0,,
326520,33285.0,,
326526,24982.0,,
326527,35995.0,,
326529,34685.0,,
326532,32600.0,,
326533,28994.0,,
326542,34321.0,,
326558,28900.0,,
326565,35294.0,,
326568,34588.0,,
326574,34000.0,,
326576,12000.0,,
326577,31997.0,,
326578,33750.0,,
326588,34995.0,,
326590,34835.0,,
326592,36884.0,,
326593,34082.0,,
326594,36999.0,,
326598,34990.0,,
326608,35994.0,,
326611,36895.0,,
326619,31995.0,,
326623,35975.0,,
326626,37770.0,,
326635,33650.0,,
326636,34150.0,,
326638,34995.0,,
326639,36670.0,,
326645,34110.0,,
326650,36995.0,,
326654,25491.0,,
326660,32995.0,,
326661,34495.0,,
326666,32998.0,,
326668,33990.0,,
326670,37784.0,,
326674,35000.0,,
326676,26998.0,,
326678,34995.0,,
326691,36995.0,,
326695,12987.0,,
326700,26995.0,,
326704,29888.0,,
326708,28889.0,,
326713,28995.0,,
326714,32985.0,,
326715,35979.0,,
326721,36403.0,,
326724,33627.0,,
326725,33889.0,,
326727,31499.0,,
326730,31000.0,,
326740,33900.0,,
326742,34488.0,,
326746,27741.0,,
326750,35700.0,,
326751,22950.0,,
326752,29595.0,,
326754,31976.0,,
326755,30390.0,,
326759,33800.0,,
326761,35995.0,,
326762,26795.0,,
326763,35080.0,,
326771,33995.0,,
326775,25997.0,,
326779,32200.0,,
326784,32999.0,,
326786,7995.0,,
326794,33788.0,,
326802,31946.0,,
326803,31785.0,,
326804,36899.0,,
326806,30490.0,,
326808,35992.0,,
326809,33400.0,,
326810,36879.0,,
326814,36988.0,,
326815,36900.0,,
326816,35622.0,,
326818,28947.0,,
326826,35901.0,,
326829,31991.0,,
326833,33950.0,,
326836,32988.0,,
326838,25995.0,,
326840,30795.0,,
326843,33990.0,,
326844,32998.0,,
326851,36500.0,,
326853,16990.0,,
326856,33995.0,,
326862,34995.0,,
326863,34995.0,,
326864,34988.0,,
326867,34995.0,,
326870,34466.0,,
326875,36777.0,,
326877,36791.0,,
326883,35979.0,,
326884,34000.0,,
326892,35610.0,,
326895,28999.0,,
326901,35997.0,,
326910,38330.0,,
326911,34995.0,,
326913,35900.0,,
326915,29995.0,,
326917,33000.0,,
326919,35257.0,,
326921,36950.0,,
326924,31999.0,,
326928,36750.0,,
326932,32694.0,,
326933,29989.0,,
326937,34000.0,,
326940,11500.0,,
326941,35991.0,,
326943,29000.0,,
326948,33990.0,,
326951,33900.0,,
326956,35425.0,,
326960,33995.0,,
326965,35250.0,,
326967,27991.0,,
326969,24900.0,,
326970,34600.0,,
326972,26944.0,,
326977,34995.0,,
326981,34960.0,,
326983,33988.0,,
326984,37980.0,,
326990,35497.0,,
326993,36850.0,,
327001,31997.0,,
327007,35895.0,,
327008,33800.0,,
327011,34683.0,,
327014,36000.0,,
327017,27999.0,,
327019,37495.0,,
327020,35890.0,,
327025,30890.0,,
327027,31499.0,,
327028,33995.0,,
327032,34995.0,,
327038,28995.0,,
327041,31217.0,,
327042,33999.0,,
327047,32991.0,,
327049,32999.0,,
327051,31700.0,,
327052,34991.0,,
327056,35973.0,,
327059,34999.0,,
327060,27999.0,,
327061,24999.0,,
327064,11987.0,,
327080,35988.0,,
327091,31690.0,,
327092,34497.0,,
327093,32904.0,,
327095,36592.0,,
327096,35841.0,,
327099,34888.0,,
327100,35777.0,,
327105,30000.0,,
327106,28495.0,,
327116,36497.0,,
327121,33795.0,,
327131,34985.0,,
327132,38000.0,,
327136,35681.0,,
327137,31499.0,,
327143,34316.0,,
327147,37300.0,,
327149,36988.0,,
327152,33991.0,,
327155,33999.0,,
327157,34995.0,,
327158,34999.0,,
327163,32970.0,,
327165,35991.0,,
327167,34990.0,,
327169,36997.0,,
327173,33995.0,,
327174,35225.0,,
327175,34995.0,,
327178,9995.0,,
327186,35990.0,,
327187,34998.0,,
327188,31998.0,,
327190,36988.0,,
327191,36777.0,,
327196,35992.0,,
327198,25788.0,,
327200,33000.0,,
327202,35000.0,,
327205,34817.0,,
327215,24900.0,,
327220,34952.0,,
327221,35988.0,,
327223,35000.0,,
327226,36995.0,,
327228,31980.0,,
327230,36942.0,,
327231,33991.0,,
327239,35973.0,,
327241,24694.0,,
327243,25500.0,,
327245,34997.0,,
327251,35988.0,,
327255,33985.0,,
327259,35990.0,,
327261,36980.0,,
327264,36995.0,,
327268,37440.0,,
327273,35990.0,,
327280,35999.0,,
327285,33999.0,,
327292,34699.0,,
327298,34750.0,,
327303,34337.0,,
327307,10422.0,,
327313,33999.0,,
327316,34471.0,,
327319,33650.0,,
327320,33495.0,,
327323,31648.0,,
327330,35440.0,,
327339,37977.0,,
327342,35496.0,,
327348,28499.0,,
327349,32995.0,,
327350,38511.0,,
327351,34988.0,,
327352,34995.0,,
327356,33500.0,,
327360,35500.0,,
327365,32000.0,,
327374,35149.0,,
327389,38399.0,,
327392,35488.0,,
327394,23500.0,,
327398,33999.0,,
327400,33107.0,,
327410,25950.0,,
327411,36995.0,,
327413,37995.0,,
327416,34925.0,,
327417,26000.0,,
327419,35789.0,,
327424,33664.0,,
327426,33325.0,,
327429,33865.0,,
327431,6151.0,,
327432,31960.0,,
327434,34998.0,,
327442,36987.0,,
327443,32398.0,,
327444,18500.0,,
327447,32688.0,,
327453,36988.0,,
327461,34531.0,,
327462,16995.0,,
327465,33550.0,,
327468,28899.0,,
327474,28925.0,,
327475,33900.0,,
327478,33867.0,,
327489,30980.0,,
327493,32950.0,,
327497,34650.0,,
327505,9596.0,,
327507,34477.0,,
327511,35367.0,,
327516,29955.0,,
327521,34999.0,,
327523,27800.0,,
327524,36991.0,,
327525,35990.0,,
327528,32995.0,,
327530,28998.0,,
327531,34999.0,,
327533,31200.0,,
327536,31599.0,,
327538,35500.0,,
327540,25000.0,,
327544,31809.0,,
327549,36991.0,,
327551,35680.0,,
327552,34987.0,,
327563,27421.0,,
327568,31747.0,,
327569,35988.0,,
327574,33900.0,,
327577,34987.0,,
327580,35300.0,,
327581,37989.0,,
327592,34412.0,,
327596,32395.0,,
327597,27965.0,,
327603,35995.0,,
327609,36745.0,,
327611,35000.0,,
327612,31395.0,,
327616,34577.0,,
327625,34995.0,,
327635,34950.0,,
327639,36939.0,,
327640,35620.0,,
327641,32994.0,,
327645,25988.0,,
327649,34000.0,,
327661,34750.0,,
327666,35000.0,,
327673,34997.0,,
327676,35995.0,,
327681,36995.0,,
327695,24985.0,,
327698,37995.0,,
327699,27750.0,,
327703,10500.0,,
327705,29987.0,,
327706,37491.0,,
327710,23000.0,,
327711,31000.0,,
327713,30739.0,,
327718,18900.0,,
327719,34888.0,,
327721,33372.0,,
327722,36944.0,,
327723,36738.0,,
327725,36921.0,,
327734,35485.0,,
327736,35497.0,,
327738,27999.0,,
327745,36900.0,,
327746,32137.0,,
327747,36988.0,,
327752,36645.0,,
327754,25973.0,,
327762,28990.0,,
327765,34985.0,,
327766,35985.0,,
327773,27999.0,,
327777,35477.0,,
327788,22888.0,,
327794,37995.0,,
327798,36054.0,,
327801,32995.0,,
327803,24988.0,,
327805,7995.0,,
327809,37999.0,,
327811,35497.0,,
327814,35997.0,,
327816,12488.0,,
327817,34768.0,,
327819,36500.0,,
327824,33599.0,,
327825,33588.0,,
327828,9450.0,,
327830,37500.0,,
327831,33978.0,,
327834,35800.0,,
327836,35977.0,,
327839,31455.0,,
327841,37745.0,,
327851,33986.0,,
327853,31995.0,,
327855,32575.0,,
327859,37334.0,,
327860,31994.0,,
327863,36495.0,,
327864,34611.0,,
327866,38000.0,,
327868,15288.0,,
327870,33466.0,,
327873,32997.0,,
327874,34000.0,,
327876,33798.0,,
327880,34000.0,,
327881,33110.0,,
327884,33959.0,,
327885,34991.0,,
327888,35990.0,,
327889,34000.0,,
327894,36999.0,,
327895,34000.0,,
327896,36400.0,,
327897,24545.0,,
327898,30899.0,,
327907,36000.0,,
327913,36550.0,,
327914,36487.0,,
327920,32999.0,,
327921,33995.0,,
327922,34444.0,,
327926,35990.0,,
327933,33487.0,,
327939,32977.0,,
327940,34673.0,,
327943,33623.0,,
327949,33980.0,,
327955,28995.0,,
327960,35975.0,,
327963,35694.0,,
327967,35697.0,,
327969,35995.0,,
327970,33890.0,,
327977,32997.0,,
327979,37399.0,,
327981,35973.0,,
327982,34877.0,,
327985,34042.0,,
327986,30900.0,,
327989,35900.0,,
327990,34111.0,,
327991,33115.0,,
327992,35790.0,,
327993,29895.0,,
327994,36977.0,,
327995,37486.0,,
327999,28995.0,,
328005,32990.0,,
328006,36977.0,,
328015,37847.0,,
328019,33997.0,,
328021,34580.0,,
328029,26399.0,,
328035,34995.0,,
328041,33061.0,,
328042,35995.0,,
328044,32933.0,,
328048,30950.0,,
328050,35990.0,,
328065,38933.0,,
328070,33500.0,,
328075,35694.0,,
328077,34600.0,,
328080,34690.0,,
328084,36488.0,,
328088,33723.0,,
328097,33988.0,,
328098,35000.0,,
328101,35995.0,,
328111,35215.0,,
328115,24000.0,,
328117,34998.0,,
328124,34970.0,,
328126,35495.0,,
328129,25999.0,,
328133,32000.0,,
328134,32925.0,,
328138,34477.0,,
328147,34984.0,,
328152,30666.0,,
328154,36990.0,,
328155,33497.0,,
328158,35947.0,,
328159,34900.0,,
328162,26895.0,,
328165,37979.0,,
328170,35727.0,,
328172,12990.0,,
328178,34555.0,,
328179,36987.0,,
328192,37978.0,,
328201,37700.0,,
328202,33891.0,,
328205,36980.0,,
328209,36000.0,,
328211,19710.0,,
328215,29000.0,,
328216,25300.0,,
328220,32897.0,,
328226,28664.0,,
328227,14995.0,,
328232,35500.0,,
328238,33888.0,,
328241,35979.0,,
328243,24998.0,,
328244,35735.0,,
328245,34980.0,,
328247,39995.0,,
328250,35487.0,,
328258,35288.0,,
328260,35525.0,,
328264,35359.0,,
328274,35487.0,,
328275,11949.0,,
328277,37880.0,,
328279,27995.0,,
328282,34885.0,,
328283,33710.0,,
328295,29995.0,,
328298,31499.0,,
328300,34690.0,,
328301,37708.0,,
328303,33850.0,,
328314,31375.0,,
328315,31714.0,,
328318,31000.0,,
328319,35975.0,,
328320,34560.0,,
328323,34992.0,,
328327,35950.0,,
328331,34760.0,,
328334,32481.0,,
328337,37727.0,,
328343,34999.0,,
328346,5995.0,,
328351,27598.0,,
328355,32900.0,,
328362,35995.0,,
328368,34991.0,,
328369,36916.0,,
328391,37000.0,,
328398,5995.0,,
328400,35995.0,,
328411,36030.0,,
328412,33900.0,,
328413,35000.0,,
328416,34180.0,,
328420,11791.0,,
328423,32900.0,,
328426,32970.0,,
328427,37491.0,,
328428,33995.0,,
328438,33988.0,,
328442,34900.0,,
328444,22995.0,,
328447,35167.0,,
328448,36888.0,,
328462,33900.0,,
328464,33675.0,,
328467,27988.0,,
328469,32890.0,,
328476,32906.0,,
328488,36707.0,,
328496,29841.0,,
328499,34588.0,,
328516,33979.0,,
328519,36992.0,,
328520,36988.0,,
328521,26000.0,,
328530,33988.0,,
328531,33499.0,,
328533,37490.0,,
328534,35987.0,,
328535,34250.0,,
328537,35000.0,,
328544,37321.0,,
328548,30000.0,,
328551,32974.0,,
328552,34850.0,,
328557,34803.0,,
328558,37000.0,,
328560,36992.0,,
328561,32998.0,,
328563,34995.0,,
328564,32895.0,,
328569,35895.0,,
328571,32398.0,,
328572,37950.0,,
328574,26998.0,,
328579,32495.0,,
328580,26600.0,,
328584,32988.0,,
328591,34991.0,,
328594,33500.0,,
328596,31990.0,,
328601,32988.0,,
328605,33043.0,,
328606,33900.0,,
328611,34995.0,,
328613,35000.0,,
328615,38000.0,,
328616,32998.0,,
328617,35941.0,,
328620,36000.0,,
328622,16995.0,,
328623,29864.0,,
328624,33998.0,,
328626,29455.0,,
328630,36444.0,,
328631,34995.0,,
328632,16995.0,,
328635,32995.0,,
328641,36912.0,,
328643,36988.0,,
328661,35500.0,,
328662,31999.0,,
328663,33999.0,,
328666,33998.0,,
328669,12951.0,,
328670,36500.0,,
328671,36688.0,,
328676,33990.0,,
328679,34470.0,,
328682,34500.0,,
328685,34382.0,,
328688,32777.0,,
328691,38669.0,,
328694,36599.0,,
328698,36684.0,,
328702,31750.0,,
328703,36995.0,,
328704,35977.0,,
328713,34990.0,,
328715,36900.0,,
328716,14999.0,,
328717,32900.0,,
328719,33250.0,,
328722,37479.0,,
328729,35000.0,,
328733,36215.0,,
328734,35694.0,,
328735,31881.0,,
328736,36789.0,,
328746,36988.0,,
328747,31995.0,,
328748,37950.0,,
328749,38000.0,,
328750,34900.0,,
328756,38973.0,,
328763,29857.0,,
328766,32733.0,,
328768,36000.0,,
328771,33350.0,,
328773,31783.0,,
328778,36995.0,,
328780,33392.0,,
328784,38994.0,,
328791,34591.0,,
328792,36980.0,,
328800,36950.0,,
328805,30994.0,,
328808,31095.0,,
328810,33990.0,,
328817,33889.0,,
328819,33988.0,,
328825,26990.0,,
328833,35360.0,,
328836,36991.0,,
328839,35900.0,,
328840,29980.0,,
328844,35998.0,,
328847,36999.0,,
328850,35854.0,,
328851,35729.0,,
328853,31273.0,,
328862,36570.0,,
328863,33800.0,,
328864,37496.0,,
328872,34361.0,,
328873,36990.0,,
328874,33487.0,,
328875,9995.0,,
328878,34559.0,,
328884,30000.0,,
328886,34998.0,,
328889,34093.0,,
328890,35721.0,,
328892,32900.0,,
328899,32788.0,,
328900,35991.0,,
328904,36977.0,,
328905,32970.0,,
328907,36250.0,,
328910,37699.0,,
328912,34550.0,,
328913,31998.0,,
328914,32988.0,,
328915,36488.0,,
328916,35739.0,,
328920,36900.0,,
328926,37997.0,,
328928,34991.0,,
328931,35484.0,,
328933,30997.0,,
328934,33193.0,,
328939,32119.0,,
328950,36395.0,,
328952,34499.0,,
328954,34990.0,,
328955,26995.0,,
328962,8995.0,,
328971,35992.0,,
328974,28000.0,,
328978,25995.0,,
328979,30824.0,,
328982,35026.0,,
328988,35900.0,,
328991,39999.0,,
328992,33762.0,,
328999,37000.0,,
329004,34500.0,,
329019,32855.0,,
329021,6995.0,,
329025,36995.0,,
329028,34995.0,,
329031,37497.0,,
329032,31486.0,,
329041,32091.0,,
329045,35440.0,,
329046,11995.0,,
329052,37850.0,,
329056,39800.0,,
329059,29999.0,,
329061,34997.0,,
329063,36284.0,,
329065,36388.0,,
329070,34395.0,,
329073,34344.0,,
329075,33874.0,,
329078,35681.0,,
329084,26980.0,,
329087,31950.0,,
329090,39095.0,,
329091,38863.0,,
329095,5999.0,,
329096,37000.0,,
329108,31000.0,,
329112,31990.0,,
329118,29940.0,,
329123,31696.0,,
329129,35956.0,,
329131,34870.0,,
329132,36000.0,,
329133,37562.0,,
329134,34900.0,,
329136,34980.0,,
329137,37497.0,,
329139,8496.0,,
329140,36500.0,,
329148,35923.0,,
329152,34997.0,,
329153,34479.0,,
329161,17987.0,,
329163,34650.0,,
329165,33995.0,,
329167,38499.0,,
329168,37695.0,,
329169,35603.0,,
329172,32999.0,,
329176,27451.0,,
329177,37692.0,,
329182,33988.0,,
329184,31355.0,,
329185,27800.0,,
329187,35495.0,,
329190,30900.0,,
329193,33944.0,,
329195,26490.0,,
329196,37540.0,,
329200,35000.0,,
329201,33990.0,,
329202,31391.0,,
329203,31995.0,,
329214,19588.0,,
329216,36981.0,,
329218,33000.0,,
329220,36197.0,,
329221,31000.0,,
329224,37691.0,,
329230,33900.0,,
329234,35450.0,,
329243,32450.0,,
329253,33225.0,,
329258,32974.0,,
329260,19995.0,,
329261,28000.0,,
329263,34795.0,,
329264,37800.0,,
329267,33900.0,,
329269,36724.0,,
329272,36997.0,,
329274,37996.0,,
329276,35950.0,,
329279,31999.0,,
329283,32995.0,,
329287,38977.0,,
329290,34900.0,,
329291,33995.0,,
329301,31500.0,,
329303,33495.0,,
329304,34495.0,,
329307,28995.0,,
329308,36995.0,,
329309,32999.0,,
329310,38797.0,,
329312,31999.0,,
329315,35123.0,,
329317,2000.0,,
329320,36991.0,,
329321,34520.0,,
329323,33988.0,,
329325,35941.0,,
329328,34470.0,,
329333,31990.0,,
329335,27495.0,,
329336,30724.0,,
329337,33995.0,,
329346,33991.0,,
329353,37880.0,,
329355,37988.0,,
329356,37995.0,,
329364,35994.0,,
329368,30409.0,,
329384,28994.0,,
329387,36490.0,,
329397,7995.0,,
329399,33995.0,,
329412,36988.0,,
329418,34998.0,,
329419,36988.0,,
329422,34995.0,,
329424,32850.0,,
329430,34900.0,,
329437,32383.0,,
329438,38998.0,,
329442,34755.0,,
329444,26897.0,,
329445,35999.0,,
329447,34298.0,,
329453,36999.0,,
329456,37977.0,,
329457,11995.0,,
329461,29999.0,,
329465,36950.0,,
329467,32922.0,,
329471,37789.0,,
329473,37777.0,,
329477,34990.0,,
329492,29998.0,,
329495,38977.0,,
329497,33785.0,,
329506,37995.0,,
329512,35191.0,,
329513,35500.0,,
329514,38300.0,,
329515,37602.0,,
329516,21900.0,,
329525,36900.0,,
329530,35900.0,,
329531,37892.0,,
329533,36999.0,,
329535,36450.0,,
329541,15995.0,,
329543,35800.0,,
329547,35827.0,,
329561,35995.0,,
329563,33820.0,,
329566,37595.0,,
329571,37500.0,,
329574,33966.0,,
329576,37000.0,,
329578,37989.0,,
329581,32997.0,,
329591,34989.0,,
329598,37950.0,,
329600,32707.0,,
329609,29995.0,,
329620,35000.0,,
329621,34989.0,,
329624,8750.0,,
329627,33497.0,,
329629,35000.0,,
329630,36995.0,,
329633,36881.0,,
329634,32995.0,,
329636,27977.0,,
329649,35990.0,,
329650,28000.0,,
329651,36500.0,,
329668,29900.0,,
329669,26995.0,,
329670,35999.0,,
329682,36973.0,,
329684,38613.0,,
329685,32800.0,,
329694,33900.0,,
329698,33900.0,,
329701,34488.0,,
329706,34900.0,,
329709,37999.0,,
329712,35500.0,,
329715,7999.0,,
329717,32989.0,,
329721,34000.0,,
329729,37000.0,,
329735,34200.0,,
329739,40000.0,,
329742,35571.0,,
329744,33980.0,,
329750,34301.0,,
329752,34393.0,,
329754,36440.0,,
329761,5990.0,,
329764,35870.0,,
329765,36995.0,,
329767,36380.0,,
329768,35995.0,,
329776,34992.0,,
329778,34990.0,,
329782,18988.0,,
329791,34989.0,,
329797,25995.0,,
329802,36984.0,,
329805,33486.0,,
329807,34999.0,,
329814,31995.0,,
329816,35000.0,,
329818,15988.0,,
329821,36666.0,,
329825,35730.0,,
329833,35999.0,,
329837,37450.0,,
329839,36977.0,,
329842,31694.0,,
329843,34624.0,,
329846,35987.0,,
329856,27995.0,,
329865,26959.0,,
329867,33189.0,,
329870,28882.0,,
329873,36412.0,,
329876,40777.0,,
329884,30478.0,,
329888,37000.0,,
329890,3995.0,,
329892,35995.0,,
329893,37968.0,,
329897,34987.0,,
329903,31900.0,,
329906,9981.0,,
329914,33980.0,,
329928,35500.0,,
329929,36000.0,,
329932,30996.0,,
329933,32995.0,,
329936,34990.0,,
329938,39694.0,,
329939,34980.0,,
329940,31793.0,,
329942,38965.0,,
329943,14000.0,,
329945,1950.0,,
329947,35995.0,,
329949,35855.0,,
329952,20000.0,,
329953,37000.0,,
329957,35998.0,,
329961,13199.0,,
329962,36995.0,,
329965,32786.0,,
329966,38750.0,,
329969,37988.0,,
329983,33498.0,,
329984,34995.0,,
329989,37999.0,,
329995,37999.0,,
329997,34998.0,,
330002,37977.0,,
330007,34988.0,,
330009,36950.0,,
330012,34961.0,,
330019,35995.0,,
330021,36950.0,,
330023,30995.0,,
330025,33447.0,,
330026,36995.0,,
330031,33995.0,,
330037,34271.0,,
330039,14888.0,,
330043,36359.0,,
330049,33883.0,,
330051,37997.0,,
330065,32222.0,,
330066,38788.0,,
330068,35588.0,,
330070,35747.0,,
330082,36995.0,,
330089,36773.0,,
330106,28995.0,,
330111,35799.0,,
330119,15599.0,,
330121,26900.0,,
330122,37569.0,,
330124,35999.0,,
330127,38954.0,,
330128,36989.0,,
330129,36488.0,,
330133,36000.0,,
330136,32714.0,,
330142,31578.0,,
330143,39995.0,,
330146,37972.0,,
330153,34999.0,,
330155,37634.0,,
330156,35690.0,,
330173,39995.0,,
330177,38262.0,,
330183,35997.0,,
330197,32800.0,,
330202,33899.0,,
330212,27995.0,,
330215,33996.0,,
330216,33000.0,,
330222,26960.0,,
330224,33444.0,,
330227,35839.0,,
330230,35878.0,,
330231,40000.0,,
330233,34000.0,,
330241,9998.0,,
330242,29995.0,,
330247,39995.0,,
330252,35810.0,,
330253,36694.0,,
330256,36250.0,,
330257,33997.0,,
330264,35584.0,,
330266,23823.0,,
330268,30998.0,,
330271,34500.0,,
330273,24798.0,,
330274,36995.0,,
330283,38995.0,,
330285,28990.0,,
330286,36494.0,,
330287,37988.0,,
330288,39995.0,,
330292,36999.0,,
330293,24997.0,,
330297,35991.0,,
330308,29398.0,,
330310,37000.0,,
330312,37998.0,,
330316,34900.0,,
330325,35835.0,,
330339,29991.0,,
330342,35999.0,,
330345,36500.0,,
330349,25590.0,,
330351,33977.0,,
330356,37137.0,,
330358,37942.0,,
330359,36913.0,,
330363,14888.0,,
330364,35956.0,,
330368,29990.0,,
330369,34870.0,,
330370,37995.0,,
330373,34475.0,,
330375,37000.0,,
330378,30900.0,,
330390,33900.0,,
330394,33495.0,,
330396,33777.0,,
330397,16800.0,,
330399,34444.0,,
330401,33975.0,,
330404,28800.0,,
330406,38063.0,,
330407,38000.0,,
330416,36435.0,,
330427,25998.0,,
330434,10500.0,,
330441,34500.0,,
330442,35995.0,,
330443,35950.0,,
330450,30595.0,,
330453,35999.0,,
330464,35925.0,,
330465,36999.0,,
330466,9988.0,,
330468,32991.0,,
330474,37678.0,,
330475,33440.0,,
330479,35204.0,,
330481,35999.0,,
330487,36991.0,,
330491,36873.0,,
330495,34800.0,,
330505,34995.0,,
330509,33995.0,,
330512,34500.0,,
330514,36217.0,,
330517,34500.0,,
330519,36995.0,,
330521,35250.0,,
330523,36900.0,,
330527,33319.0,,
330528,26900.0,,
330531,36240.0,,
330539,35995.0,,
330547,33736.0,,
330552,8950.0,,
330553,32987.0,,
330554,39995.0,,
330555,39997.0,,
330556,38695.0,,
330563,36999.0,,
330567,14999.0,,
330568,34781.0,,
330573,19677.0,,
330574,36941.0,,
330575,32995.0,,
330582,36875.0,,
330585,38995.0,,
330590,38249.0,,
330597,34991.0,,
330602,33292.0,,
330615,10429.0,,
330618,36999.0,,
330622,36911.0,,
330625,37995.0,,
330628,16995.0,,
330630,33350.0,,
330634,39800.0,,
330639,33000.0,,
330648,5885.0,,
330656,15990.0,,
330657,36100.0,,
330658,15988.0,,
330667,30500.0,,
330669,34999.0,,
330671,37990.0,,
330674,36857.0,,
330685,33765.0,,
330690,36900.0,,
330698,14950.0,,
330700,37800.0,,
330701,11991.0,,
330703,38995.0,,
330704,35988.0,,
330709,34999.0,,
330714,38488.0,,
330716,39900.0,,
330718,35000.0,,
330723,35932.0,,
330725,34495.0,,
330731,36800.0,,
330732,36770.0,,
330734,29900.0,,
330735,35480.0,,
330737,39000.0,,
330741,39133.0,,
330742,32999.0,,
330743,31899.0,,
330753,35788.0,,
330756,34997.0,,
330757,34900.0,,
330759,33850.0,,
330768,37995.0,,
330770,37871.0,,
330775,30985.0,,
330776,32766.0,,
330778,35952.0,,
330781,8500.0,,
330791,38995.0,,
330793,34999.0,,
330795,16800.0,,
330805,38900.0,,
330812,13500.0,,
330818,35991.0,,
330831,36733.0,,
330835,10500.0,,
330837,35800.0,,
330841,32989.0,,
330842,34990.0,,
330846,34988.0,,
330849,37134.0,,
330851,37000.0,,
330858,37999.0,,
330859,37246.0,,
330860,35988.0,,
330861,32650.0,,
330862,37999.0,,
330880,28949.0,,
330885,36999.0,,
330889,35492.0,,
330893,36500.0,,
330900,33995.0,,
330902,37728.0,,
330904,33450.0,,
330912,35000.0,,
330915,33877.0,,
330922,36995.0,,
330927,39990.0,,
330928,31818.0,,
330935,36995.0,,
330936,36995.0,,
330939,32389.0,,
330942,37163.0,,
330944,34990.0,,
330948,35999.0,,
330955,37988.0,,
330959,33995.0,,
330960,36991.0,,
330965,34997.0,,
330966,36995.0,,
330971,34990.0,,
330972,35997.0,,
330977,35668.0,,
330981,34995.0,,
330982,34974.0,,
330986,29981.0,,
330988,36000.0,,
330990,37977.0,,
330994,33999.0,,
330998,37499.0,,
331000,35988.0,,
331006,23995.0,,
331007,36995.0,,
331008,34835.0,,
331010,36988.0,,
331015,33671.0,,
331019,38992.0,,
331021,34721.0,,
331024,29995.0,,
331025,36392.0,,
331026,17500.0,,
331031,9985.0,,
331033,31950.0,,
331035,35998.0,,
331037,37650.0,,
331038,38999.0,,
331040,34386.0,,
331041,6995.0,,
331051,35293.0,,
331065,38000.0,,
331081,36577.0,,
331083,34990.0,,
331088,38995.0,,
331089,35689.0,,
331091,34988.0,,
331098,38945.0,,
331101,37260.0,,
331104,33000.0,,
331107,39995.0,,
331110,34995.0,,
331112,12995.0,,
331115,32995.0,,
331124,39104.0,,
