,Price,Where
318185,33995,National
318189,20995,National
318191,33947,National
318195,19995,National
318198,31997,National
318199,33450,National
318200,33048,National
318201,29500,National
318204,24481,National
318205,26900,National
318210,33993,National
318213,32499,National
318218,32498,National
318219,32500,National
318225,30995,National
318226,30861,National
318235,30900,National
318237,24285,National
318241,27995,National
318242,34113,National
318243,15900,National
318244,29938,National
318245,25950,National
318246,33881,National
318249,29988,National
318253,30573,National
318255,33995,National
318261,33900,National
318265,28993,National
318266,29999,National
318269,34899,National
318271,31500,National
318278,33290,National
318280,32834,National
318281,7995,National
318282,30998,National
318289,23000,National
318290,27730,National
318296,31995,National
318300,31993,National
318304,29100,National
318306,17295,National
318314,30998,National
318315,14495,National
318321,33495,National
318324,33444,National
318326,33099,National
318327,23000,National
318334,27430,National
318338,32972,National
318342,23495,National
318344,32900,National
318345,31900,National
318348,32925,National
318353,32997,National
318355,26798,National
318359,25921,National
318363,33455,National
318365,18480,National
318366,31995,National
318378,29988,National
318379,25923,National
318382,30949,National
318391,23995,National
318393,33200,National
318394,29991,National
318396,32295,National
318399,28779,National
318400,30894,National
318411,19995,National
318414,10995,National
318417,30970,National
318422,28999,National
318424,17950,National
318427,5900,National
318428,16995,National
318434,22995,National
318438,34499,National
318440,31862,National
318446,30265,National
318448,33392,National
318449,27000,National
318450,21579,National
318453,26991,National
318454,32995,National
318458,32944,National
318459,13995,National
318464,22980,National
318465,25997,National
318466,32998,National
318477,31995,National
318480,34239,National
318483,29987,National
318484,32675,National
318486,33795,National
318487,29765,National
318491,31694,National
318493,29950,National
318495,32956,National
318496,31698,National
318498,33000,National
318502,30997,National
318509,20000,National
318511,30900,National
318516,29299,National
318522,32950,National
318523,27000,National
318524,31995,National
318528,31990,National
318529,15000,National
318532,11791,National
318533,23900,National
318535,22795,National
318540,33587,National
318544,32899,National
318553,26995,National
318559,35591,National
318564,30881,National
318565,26900,National
318566,30488,National
318570,31486,National
318573,29991,National
318575,33770,National
318579,26995,National
318580,25516,National
318585,31288,National
318598,30970,National
318605,33500,National
318606,28991,National
318611,23511,National
318616,32999,National
318629,31989,National
318637,32777,National
318641,31990,National
318650,32399,National
318652,29555,National
318653,27995,National
318655,22496,National
318657,33949,National
318661,27990,National
318668,15988,National
318674,20995,National
318676,27975,National
318678,24534,National
318680,31861,National
318691,27899,National
318693,2950,National
318694,31450,National
318695,31998,National
318704,30999,National
318708,31988,National
318710,32591,National
318714,28733,National
318715,24988,National
318719,30927,National
318721,31625,National
318722,33895,National
318725,31995,National
318726,33991,National
318728,28321,National
318730,23090,National
318731,29995,National
318732,23322,National
318733,32766,National
318737,28995,National
318746,20302,National
318751,32490,National
318755,26000,National
318761,29254,National
318769,31432,National
318773,23988,National
318775,31900,National
318776,32888,National
318780,33350,National
318782,33999,National
318785,18795,National
318790,33066,National
318791,25463,National
318799,34288,National
318800,12995,National
318802,31900,National
318807,34000,National
318809,24988,National
318814,32995,National
318815,33391,National
318817,31500,National
318818,32000,National
318819,31564,National
318820,23499,National
318826,33499,National
318827,33462,National
318828,26950,National
318829,23780,National
318834,21000,National
318836,19450,National
318838,32900,National
318839,34500,National
318841,30981,National
318842,30900,National
318845,29999,National
318846,33455,National
318851,30994,National
318858,24942,National
318861,33985,National
318862,27999,National
318867,34483,National
318869,23777,National
318872,31487,National
318876,22697,National
318878,32000,National
318886,30781,National
318889,26940,National
318894,26995,National
318895,23995,National
318903,26570,National
318904,29693,National
318907,31990,National
318908,28641,National
318909,33629,National
318912,27995,National
318913,24899,National
318914,30700,National
318916,31491,National
318922,30999,National
318923,29900,National
318924,29933,National
318925,31273,National
318928,30989,National
318929,33485,National
318934,30989,National
318935,27977,National
318937,28512,National
318938,32700,National
318941,24375,National
318942,33958,National
318945,31288,National
318948,27925,National
318949,32746,National
318954,8991,National
318956,32499,National
318958,23716,National
318969,25597,National
318970,34150,National
318972,23999,National
318976,32130,National
318977,24280,National
318983,33984,National
318984,21489,National
318988,24988,National
318990,26788,National
318992,26977,National
318993,31495,National
318995,32995,National
318997,34657,National
319002,29488,National
319003,34592,National
319004,32991,National
319010,35475,National
319015,30991,National
319020,21995,National
319023,25987,National
319027,33988,National
319032,32592,National
319037,20450,National
319038,24998,National
319040,21899,National
319042,31342,National
319044,23999,National
319048,14990,National
319052,32995,National
319054,17788,National
319058,32459,National
319060,24555,National
319062,19995,National
319064,30000,National
319067,33991,National
319077,32900,National
319081,9997,National
319083,30988,National
319085,30995,National
319086,33500,National
319095,30777,National
319099,23577,National
319100,7995,National
319104,33997,National
319107,25494,National
319108,28995,National
319111,23814,National
319117,27500,National
319118,32691,National
319127,33988,National
319128,33877,National
319135,29600,National
319136,34888,National
319138,29911,National
319145,35292,National
319146,30488,National
319147,31995,National
319150,28900,National
